lon,lat,alt,time,vel,moving,s,elapsed,asc,desc
-3.463169,51.202367,-3.4,2019-08-05 10:28:58+00:00,6.912717589555454,1,148.55428208502576,43761.0,3970.599999999913,-4147.799999999942
-3.462771,51.201859,-3.2,2019-08-05 10:29:12+00:00,16.185674423126464,1,148.61722637444905,43775.0,3970.799999999913,-4147.799999999942
-3.462298,51.201394,-3.6,2019-08-05 10:29:26+00:00,15.771480312393011,1,148.67855990899724,43789.0,3970.799999999913,-4148.199999999942
-3.461653,51.200985,-3.6,2019-08-05 10:29:39+00:00,17.710453394937847,1,148.74251432403452,43802.0,3970.799999999913,-4148.199999999942
-3.46096,51.200611,-3.8,2019-08-05 10:29:51+00:00,19.122864948131927,1,148.80625720719496,43814.0,3970.799999999913,-4148.399999999941
-3.460267,51.200257,-3.2,2019-08-05 10:30:02+00:00,20.3945952307831,1,148.8685740259557,43825.0,3971.399999999913,-4148.399999999941
-3.459851,51.200066,-4.2,2019-08-05 10:30:08+00:00,21.574225192852698,1,148.9045310679438,43831.0,3971.399999999913,-4149.399999999941
-3.459481,51.199915,-4.6,2019-08-05 10:30:14+00:00,18.466090694427997,1,148.93530788576783,43837.0,3971.399999999913,-4149.799999999941
-3.458781,51.19957,-4.8,2019-08-05 10:30:25+00:00,20.313786425849983,1,148.9973777887357,43848.0,3971.399999999913,-4149.999999999941
-3.458181,51.199162,-4.8,2019-08-05 10:30:35+00:00,22.21546572603116,1,149.05908741575246,43858.0,3971.399999999913,-4149.999999999941
-3.457628,51.19872,-4.8,2019-08-05 10:30:45+00:00,22.48891769509849,1,149.1215566315722,43868.0,3971.399999999913,-4149.999999999941
-3.457158,51.198265,-4.6,2019-08-05 10:30:55+00:00,21.702572353540727,1,149.18184155477647,43878.0,3971.5999999999126,-4149.999999999941
-3.45672,51.197788,-4.6,2019-08-05 10:31:06+00:00,20.032638448117247,1,149.24305239447904,43889.0,3971.5999999999126,-4149.999999999941
-3.456635,51.197522,-4.4,2019-08-05 10:31:14+00:00,13.578385473920028,1,149.27322658442108,43897.0,3971.7999999999124,-4149.999999999941
-3.456525,51.19748,-4.4,2019-08-05 10:31:16+00:00,16.16030652780022,1,149.2822045324921,43899.0,3971.7999999999124,-4149.999999999941
-3.456446,51.197405,-4.4,2019-08-05 10:31:18+00:00,17.991608604195914,1,149.29219987060554,43901.0,3971.7999999999124,-4149.999999999941
-3.456159,51.19685,-4.4,2019-08-05 10:31:30+00:00,19.46724073766674,1,149.35709067306445,43913.0,3971.7999999999124,-4149.999999999941
-3.455991,51.196315,-4.8,2019-08-05 10:31:41+00:00,19.848625354236216,1,149.4177392505357,43924.0,3971.7999999999124,-4150.3999999999405
-3.455913,51.195766,-4.8,2019-08-05 10:31:53+00:00,18.391441967389913,1,149.4790440570937,43936.0,3971.7999999999124,-4150.3999999999405
-3.455829,51.195555,-3.8,2019-08-05 10:32:02+00:00,9.68349267870659,1,149.50325278879043,43945.0,3972.7999999999124,-4150.3999999999405
-3.455732,51.195375,-3.4,2019-08-05 10:32:08+00:00,12.681197084735473,1,149.524388117265,43951.0,3973.1999999999125,-4150.3999999999405
-3.455701,51.194803,-3.4,2019-08-05 10:32:22+00:00,16.36923867774071,1,149.58804626767844,43965.0,3973.1999999999125,-4150.3999999999405
-3.455734,51.194611,-3.2,2019-08-05 10:32:27+00:00,15.465534142902978,1,149.60952617621027,43970.0,3973.3999999999123,-4150.3999999999405
-3.455806,51.194474,-2.2,2019-08-05 10:32:31+00:00,14.466880617736521,1,149.62560048800773,43974.0,3974.3999999999123,-4150.3999999999405
-3.455808,51.194372,-1.2,2019-08-05 10:32:37+00:00,6.833956064654626,1,149.63699041478216,43980.0,3975.3999999999123,-4150.3999999999405
-3.455774,51.194366,-1.0,2019-08-05 10:32:38+00:00,8.892700827108666,1,149.63946060945634,43981.0,3975.599999999912,-4150.3999999999405
-3.455657,51.194354,-0.4,2019-08-05 10:32:43+00:00,5.965595014390945,1,149.64774615808744,43986.0,3976.199999999912,-4150.3999999999405
-3.455555,51.194352,-0.2,2019-08-05 10:32:46+00:00,8.539243751432615,1,149.65486219454698,43989.0,3976.399999999912,-4150.3999999999405
-3.45553,51.194334,-0.2,2019-08-05 10:32:47+00:00,9.55520581421118,1,149.65751641838426,43990.0,3976.399999999912,-4150.3999999999405
-3.455482,51.194239,-0.2,2019-08-05 10:32:50+00:00,13.300263081286602,1,149.668599970952,43993.0,3976.399999999912,-4150.3999999999405
-3.455393,51.194181,-0.2,2019-08-05 10:32:52+00:00,16.109946439535896,1,149.6775499411962,43995.0,3976.399999999912,-4150.3999999999405
-3.455258,51.194137,-0.2,2019-08-05 10:32:54+00:00,19.091789088167346,1,149.6881564906896,43997.0,3976.399999999912,-4150.3999999999405
-3.455185,51.194116,-0.2,2019-08-05 10:32:55+00:00,20.1559109774544,1,149.69375535485,43998.0,3976.399999999912,-4150.3999999999405
-3.455108,51.194095,-0.2,2019-08-05 10:32:56+00:00,21.07229567802182,1,149.6996087703161,43999.0,3976.399999999912,-4150.3999999999405
-3.454878,51.194022,-0.4,2019-08-05 10:32:59+00:00,21.56623772440628,1,149.71758063508645,44002.0,3976.399999999912,-4150.59999999994
-3.454537,51.193929,-1.0,2019-08-05 10:33:03+00:00,23.336345586528708,1,149.74350990796037,44006.0,3976.399999999912,-4151.199999999941
-3.454171,51.193848,-1.6,2019-08-05 10:33:07+00:00,24.35618313763004,1,149.77057233366887,44010.0,3976.399999999912,-4151.799999999941
-3.45372,51.193741,-2.0,2019-08-05 10:33:12+00:00,24.203777921797943,1,149.80418869189356,44015.0,3976.399999999912,-4152.199999999941
-3.45297,51.193556,-3.0,2019-08-05 10:33:20+00:00,25.285968060763953,1,149.86037973202858,44023.0,3976.399999999912,-4153.199999999941
-3.452627,51.193464,-3.2,2019-08-05 10:33:24+00:00,23.406518453645948,1,149.88638697475486,44027.0,3976.399999999912,-4153.3999999999405
-3.452139,51.193328,-3.4,2019-08-05 10:33:30+00:00,22.336971349937855,1,149.9236152603381,44033.0,3976.399999999912,-4153.59999999994
-3.451613,51.193181,-3.0,2019-08-05 10:33:43+00:00,11.117705528835575,1,149.9637625303033,44046.0,3976.799999999912,-4153.59999999994
-3.451529,51.193154,-3.0,2019-08-05 10:33:55+00:00,1.974138185986215,1,149.97034299092329,44058.0,3976.799999999912,-4153.59999999994
-3.450794,51.192914,-3.0,2019-08-05 10:34:08+00:00,15.99804130097474,1,150.02811369562124,44071.0,3976.799999999912,-4153.59999999994
-3.449995,51.192637,-3.4,2019-08-05 10:34:19+00:00,20.830906009369013,1,150.09176368620544,44082.0,3976.799999999912,-4153.99999999994
-3.449201,51.192343,-3.8,2019-08-05 10:34:29+00:00,23.143118372279492,1,150.15605012612843,44092.0,3976.799999999912,-4154.39999999994
-3.448651,51.192124,-3.8,2019-08-05 10:34:36+00:00,23.36006873874884,1,150.20147248200934,44099.0,3976.799999999912,-4154.39999999994
-3.447885,51.191803,-3.8,2019-08-05 10:34:46+00:00,23.123766367556648,1,150.26570516636366,44109.0,3976.799999999912,-4154.39999999994
-3.447146,51.191473,-3.2,2019-08-05 10:34:56+00:00,22.77201473153554,1,150.32896076284015,44119.0,3977.399999999912,-4154.39999999994
-3.446873,51.191342,-2.8,2019-08-05 10:35:00+00:00,21.57399698343716,1,150.35293187059952,44123.0,3977.799999999912,-4154.39999999994
-3.44667,51.191246,-2.6,2019-08-05 10:35:03+00:00,21.274108302763796,1,150.37066029418517,44126.0,3977.999999999912,-4154.39999999994
-3.446598,51.191215,-2.4,2019-08-05 10:35:04+00:00,21.933137923832323,1,150.37675283249732,44127.0,3978.1999999999116,-4154.39999999994
-3.446321,51.19109,-2.0,2019-08-05 10:35:08+00:00,21.417466674261735,1,150.40055001769096,44131.0,3978.5999999999117,-4154.39999999994
-3.445805,51.190874,-1.6,2019-08-05 10:35:16+00:00,19.465640299922278,1,150.4438069961352,44139.0,3978.999999999912,-4154.39999999994
-3.445612,51.190765,-1.0,2019-08-05 10:35:20+00:00,16.308332249086842,1,150.46192736530085,44143.0,3979.5999999999117,-4154.39999999994
-3.444987,51.190361,-0.4,2019-08-05 10:35:32+00:00,18.777561474871984,1,150.52451923688375,44155.0,3980.1999999999116,-4154.39999999994
-3.444671,51.190154,0.0,2019-08-05 10:35:38+00:00,19.12015322175942,1,150.55638615892005,44161.0,3980.5999999999117,-4154.39999999994
-3.444056,51.189771,1.0,2019-08-05 10:35:49+00:00,19.782313240355606,1,150.61683211604333,44172.0,3981.5999999999117,-4154.39999999994
-3.443422,51.189341,2.0,2019-08-05 10:36:00+00:00,21.31494997928299,1,150.68196112986894,44183.0,3982.5999999999117,-4154.39999999994
-3.443367,51.189303,2.4,2019-08-05 10:36:01+00:00,20.593925434280774,1,150.6876816647118,44184.0,3982.999999999912,-4154.39999999994
-3.443211,51.189191,2.8,2019-08-05 10:36:04+00:00,19.849384733216844,1,150.70422281865615,44187.0,3983.399999999912,-4154.39999999994
-3.442871,51.188951,3.6,2019-08-05 10:36:11+00:00,18.36371269051816,1,150.73993003777662,44194.0,3984.199999999912,-4154.39999999994
-3.442581,51.188721,4.2,2019-08-05 10:36:17+00:00,19.56685218022947,1,150.772541458077,44200.0,3984.799999999912,-4154.39999999994
-3.442314,51.188543,4.6,2019-08-05 10:36:22+00:00,19.567321176770633,1,150.79971829304475,44205.0,3985.199999999912,-4154.39999999994
-3.441834,51.188278,5.8,2019-08-05 10:36:31+00:00,17.843390541659044,1,150.8443267693989,44214.0,3986.399999999912,-4154.39999999994
-3.441665,51.188109,6.0,2019-08-05 10:36:36+00:00,15.973280707811353,1,150.8665118814931,44219.0,3986.5999999999117,-4154.39999999994
-3.441196,51.187809,6.4,2019-08-05 10:36:45+00:00,18.6871846095111,1,150.91322984301686,44228.0,3986.999999999912,-4154.39999999994
-3.440844,51.187636,6.4,2019-08-05 10:36:51+00:00,18.710278927431023,1,150.94441364122923,44234.0,3986.999999999912,-4154.39999999994
-3.440677,51.187542,6.2,2019-08-05 10:36:54+00:00,18.77887083816138,1,150.96006270026103,44237.0,3986.999999999912,-4154.599999999939
-3.440596,51.187445,6.2,2019-08-05 10:36:57+00:00,14.61283110702119,1,150.97224005951688,44240.0,3986.999999999912,-4154.599999999939
-3.44061,51.187413,6.0,2019-08-05 10:36:58+00:00,13.305774847069854,1,150.97593610808553,44241.0,3986.999999999912,-4154.799999999939
-3.44088,51.187227,6.0,2019-08-05 10:37:07+00:00,11.187813676585629,1,151.003905642277,44250.0,3986.999999999912,-4154.799999999939
-3.440974,51.187225,6.0,2019-08-05 10:37:10+00:00,7.868288380426675,1,151.0104625492607,44253.0,3986.999999999912,-4154.799999999939
-3.440983,51.187215,6.0,2019-08-05 10:37:11+00:00,4.597293569351566,1,151.0117395752522,44254.0,3986.999999999912,-4154.799999999939
-3.440987,51.187195,6.2,2019-08-05 10:37:12+00:00,8.1030241068818,1,151.01399041528188,44255.0,3987.1999999999116,-4154.799999999939
-3.440856,51.187139,6.8,2019-08-05 10:37:16+00:00,9.963622025761364,1,151.02506110642162,44259.0,3987.7999999999115,-4154.799999999939
-3.440691,51.18698,8.0,2019-08-05 10:37:24+00:00,9.508906466431512,1,151.04619200968034,44267.0,3988.9999999999113,-4154.799999999939
-3.440707,51.186925,8.8,2019-08-05 10:37:27+00:00,7.523470987649556,1,151.05246156883675,44270.0,3989.7999999999115,-4154.799999999939
-3.440695,51.18691,9.2,2019-08-05 10:37:28+00:00,6.871570408960752,1,151.05437033839476,44271.0,3990.1999999999116,-4154.799999999939
-3.44055,51.186841,10.2,2019-08-05 10:37:32+00:00,11.458106376915639,1,151.06710156770245,44275.0,3991.1999999999116,-4154.799999999939
-3.440458,51.186793,10.6,2019-08-05 10:37:34+00:00,15.038329757587013,1,151.07545619534557,44277.0,3991.5999999999117,-4154.799999999939
-3.440254,51.186803,10.6,2019-08-05 10:37:37+00:00,17.11830165834159,1,151.0897214467275,44280.0,3991.5999999999117,-4154.799999999939
-3.440076,51.186781,10.6,2019-08-05 10:37:39+00:00,22.76675856287882,1,151.10236964592912,44282.0,3991.5999999999117,-4154.799999999939
-3.439455,51.186548,9.2,2019-08-05 10:37:48+00:00,20.190579519614637,1,151.15284609472815,44291.0,3991.5999999999117,-4156.199999999939
-3.43872,51.186229,8.8,2019-08-05 10:38:00+00:00,18.69820946276093,1,151.21517345960405,44303.0,3991.5999999999117,-4156.5999999999385
-3.437995,51.185885,9.0,2019-08-05 10:38:12+00:00,19.017993356032314,1,151.2785667707908,44315.0,3991.7999999999115,-4156.5999999999385
-3.437286,51.185518,8.4,2019-08-05 10:38:23+00:00,20.980868337340862,1,151.34267497959937,44326.0,3991.7999999999115,-4157.199999999939
-3.437149,51.185454,8.2,2019-08-05 10:38:25+00:00,21.444815801398867,1,151.3545887661557,44328.0,3991.7999999999115,-4157.399999999939
-3.436884,51.185314,7.8,2019-08-05 10:38:29+00:00,21.748791688890208,1,151.3787540902545,44332.0,3991.7999999999115,-4157.799999999938
-3.436612,51.185165,7.6,2019-08-05 10:38:33+00:00,22.666662895042478,1,151.40393927124896,44336.0,3991.7999999999115,-4157.999999999938
-3.43599,51.184788,7.8,2019-08-05 10:38:43+00:00,21.71616489995788,1,151.46426195152662,44346.0,3991.9999999999113,-4157.999999999938
-3.435377,51.184388,8.6,2019-08-05 10:38:54+00:00,20.191743645642624,1,151.5259589459994,44357.0,3992.7999999999115,-4157.999999999938
-3.434869,51.184072,9.0,2019-08-05 10:39:02+00:00,22.45441211217419,1,151.575857639582,44365.0,3993.1999999999116,-4157.999999999938
-3.434513,51.183851,9.2,2019-08-05 10:39:08+00:00,20.959668895232234,1,151.61079042107406,44371.0,3993.3999999999114,-4157.999999999938
-3.433885,51.183442,9.0,2019-08-05 10:39:20+00:00,18.94174760010102,1,151.67392957974107,44383.0,3993.3999999999114,-4158.199999999938
-3.433718,51.183321,9.0,2019-08-05 10:39:23+00:00,21.355050751772968,1,151.69172545536753,44386.0,3993.3999999999114,-4158.199999999938
-3.433616,51.183234,9.0,2019-08-05 10:39:25+00:00,21.615830897644518,1,151.70373425031067,44388.0,3993.3999999999114,-4158.199999999938
-3.433253,51.183006,8.8,2019-08-05 10:39:31+00:00,21.497002605852852,1,151.73956258798708,44394.0,3993.3999999999114,-4158.399999999938
-3.433112,51.18294,8.6,2019-08-05 10:39:33+00:00,22.087267934913495,1,151.75183329239536,44396.0,3993.3999999999114,-4158.599999999938
-3.432496,51.182545,8.2,2019-08-05 10:39:43+00:00,22.118571164300697,1,151.81327376785177,44406.0,3993.3999999999114,-4158.999999999937
-3.432238,51.182379,8.2,2019-08-05 10:39:47+00:00,23.19968605841685,1,151.83905119680554,44410.0,3993.3999999999114,-4158.999999999937
-3.431858,51.182134,8.2,2019-08-05 10:39:53+00:00,22.80420063607954,1,151.87705819786567,44416.0,3993.3999999999114,-4158.999999999937
-3.431364,51.181815,9.2,2019-08-05 10:40:02+00:00,19.783699008071558,1,151.92651744538583,44425.0,3994.3999999999114,-4158.999999999937
-3.431152,51.18168,10.2,2019-08-05 10:40:06+00:00,18.984447144958498,1,151.9476112755469,44429.0,3995.3999999999114,-4158.999999999937
-3.43095,51.181545,11.4,2019-08-05 10:40:10+00:00,18.559767081524754,1,151.9682332389708,44433.0,3996.5999999999112,-4158.999999999937
-3.430796,51.181442,12.6,2019-08-05 10:40:13+00:00,18.896746955465407,1,151.98398052810037,44436.0,3997.799999999911,-4158.999999999937
-3.430745,51.181407,12.8,2019-08-05 10:40:14+00:00,18.99458256088424,1,151.98925680103395,44437.0,3997.999999999911,-4158.999999999937
-3.4305,51.18123,13.6,2019-08-05 10:40:19+00:00,18.77558855854075,1,152.01533400736525,44442.0,3998.799999999911,-4158.999999999937
-3.430369,51.181129,14.6,2019-08-05 10:40:22+00:00,17.415514582406086,1,152.02984693618393,44445.0,3999.799999999911,-4158.999999999937
-3.430326,51.181095,14.8,2019-08-05 10:40:23+00:00,17.38836091001502,1,152.0346770364367,44446.0,3999.999999999911,-4158.999999999937
-3.429758,51.180621,15.6,2019-08-05 10:40:35+00:00,19.783132147128278,1,152.10062081026047,44458.0,4000.799999999911,-4158.999999999937
-3.429273,51.18016,15.4,2019-08-05 10:40:45+00:00,22.112174879947105,1,152.16204351826033,44468.0,4000.799999999911,-4159.199999999937
-3.429074,51.179915,15.6,2019-08-05 10:40:50+00:00,22.017769011738107,1,152.19262375299886,44473.0,4000.999999999911,-4159.199999999937
-3.428993,51.179821,15.8,2019-08-05 10:40:52+00:00,21.392746388979184,1,152.20450861210384,44475.0,4001.1999999999107,-4159.199999999937
-3.428579,51.17929,16.4,2019-08-05 10:41:03+00:00,21.515181616599786,1,152.27024944482125,44486.0,4001.7999999999106,-4159.199999999937
-3.428152,51.178774,16.2,2019-08-05 10:41:13+00:00,23.27621683992949,1,152.33490560270994,44496.0,4001.7999999999106,-4159.399999999937
-3.427776,51.178315,16.2,2019-08-05 10:41:22+00:00,22.956491962742906,1,152.39229683261678,44505.0,4001.7999999999106,-4159.399999999937
-3.427401,51.177849,16.8,2019-08-05 10:41:32+00:00,20.900410299065687,1,152.45035352789196,44515.0,4002.3999999999105,-4159.399999999937
-3.427255,51.177677,17.4,2019-08-05 10:41:36+00:00,19.511373775764255,1,152.47203283208728,44519.0,4002.9999999999104,-4159.399999999937
-3.427174,51.177596,18.0,2019-08-05 10:41:38+00:00,19.17048659183102,1,152.48268310241608,44521.0,4003.5999999999103,-4159.399999999937
-3.426913,51.17737,19.0,2019-08-05 10:41:44+00:00,18.629869825358693,1,152.51373288545832,44527.0,4004.5999999999103,-4159.399999999937
-3.426636,51.177159,19.8,2019-08-05 10:41:50+00:00,18.243274383020044,1,152.54413834276335,44533.0,4005.3999999999105,-4159.399999999937
-3.42658,51.177128,20.0,2019-08-05 10:41:51+00:00,18.767243913574156,1,152.5493514660727,44534.0,4005.5999999999103,-4159.399999999937
-3.426159,51.176905,21.0,2019-08-05 10:41:58+00:00,19.77157345851225,1,152.58779619224202,44541.0,4006.5999999999103,-4159.399999999937
-3.425477,51.176502,21.6,2019-08-05 10:42:10+00:00,19.606178587239782,1,152.65315012086617,44553.0,4007.1999999999102,-4159.399999999937
-3.425231,51.176356,21.6,2019-08-05 10:42:14+00:00,21.25898653750287,1,152.67677121701894,44557.0,4007.1999999999102,-4159.399999999937
-3.424567,51.175981,20.6,2019-08-05 10:42:24+00:00,22.437347373237,1,152.7390971819446,44567.0,4007.1999999999102,-4160.399999999937
-3.424383,51.175873,20.0,2019-08-05 10:42:27+00:00,21.10369534741127,1,152.7566835947341,44570.0,4007.1999999999102,-4160.999999999937
-3.424198,51.175763,20.0,2019-08-05 10:42:30+00:00,21.33540714183362,1,152.77446310068564,44573.0,4007.1999999999102,-4160.999999999937
-3.423579,51.175366,20.0,2019-08-05 10:42:41+00:00,20.208814781995763,1,152.836212256964,44584.0,4007.1999999999102,-4160.999999999937
-3.42342,51.175259,19.8,2019-08-05 10:42:44+00:00,19.52019976504339,1,152.85247909010153,44587.0,4007.1999999999102,-4161.199999999937
-3.422912,51.175039,19.8,2019-08-05 10:42:58+00:00,11.070996935396234,1,152.8955329670725,44601.0,4007.1999999999102,-4161.199999999937
-3.422792,51.175019,20.6,2019-08-05 10:44:35+00:00,0.3227170168595897,0,152.8955329670725,44601.0,4007.1999999999102,-4161.199999999937
-3.42276,51.175014,20.6,2019-08-05 10:44:36+00:00,8.278925497554571,1,152.89783266859962,44602.0,4007.1999999999102,-4161.199999999937
-3.422244,51.174885,20.6,2019-08-05 10:44:44+00:00,17.43180561366806,1,152.93657001440778,44610.0,4007.1999999999102,-4161.199999999937
-3.422183,51.174864,20.6,2019-08-05 10:44:45+00:00,17.47010769019862,1,152.9414228220995,44611.0,4007.1999999999102,-4161.199999999937
-3.42192,51.174762,20.0,2019-08-05 10:44:49+00:00,19.41619372864301,1,152.96299637068688,44615.0,4007.1999999999102,-4161.799999999937
-3.421851,51.174729,20.0,2019-08-05 10:44:50+00:00,21.78629225073327,1,152.96904811853432,44616.0,4007.1999999999102,-4161.799999999937
-3.421784,51.174689,20.0,2019-08-05 10:44:51+00:00,23.225655088010164,1,152.9754996893921,44617.0,4007.1999999999102,-4161.799999999937
-3.421661,51.174601,20.0,2019-08-05 10:44:53+00:00,23.425700025753713,1,152.98851396718422,44619.0,4007.1999999999102,-4161.799999999937
-3.42153,51.174525,20.0,2019-08-05 10:44:55+00:00,22.40302680717388,1,153.00096009318818,44621.0,4007.1999999999102,-4161.799999999937
-3.421454,51.174496,20.0,2019-08-05 10:44:56+00:00,22.334945147950858,1,153.00716424461817,44622.0,4007.1999999999102,-4161.799999999937
-3.421374,51.174474,20.0,2019-08-05 10:44:57+00:00,21.93027405946767,1,153.01325598741246,44623.0,4007.1999999999102,-4161.799999999937
-3.421048,51.174417,20.2,2019-08-05 10:45:01+00:00,21.241319669919385,1,153.03685745371237,44627.0,4007.39999999991,-4161.799999999937
-3.420791,51.174416,20.6,2019-08-05 10:45:04+00:00,21.511596473334404,1,153.0547837841068,44630.0,4007.79999999991,-4161.799999999937
-3.420633,51.174408,20.8,2019-08-05 10:45:06+00:00,19.90004993905079,1,153.06583936740628,44632.0,4007.99999999991,-4161.799999999937
-3.420369,51.174376,21.0,2019-08-05 10:45:09+00:00,22.501969030155642,1,153.08459100826474,44635.0,4008.19999999991,-4161.799999999937
-3.41979,51.17431,21.0,2019-08-05 10:45:15+00:00,24.6226265359639,1,153.12562871915802,44641.0,4008.19999999991,-4161.799999999937
-3.419618,51.174264,20.8,2019-08-05 10:45:17+00:00,23.474553529072534,1,153.13867013778525,44643.0,4008.19999999991,-4161.999999999937
-3.419538,51.174231,20.8,2019-08-05 10:45:18+00:00,24.04042343267712,1,153.1453480331832,44644.0,4008.19999999991,-4161.999999999937
-3.419403,51.174158,20.8,2019-08-05 10:45:20+00:00,22.377370244303428,1,153.15777990554116,44646.0,4008.19999999991,-4161.999999999937
-3.419221,51.174045,20.8,2019-08-05 10:45:23+00:00,21.434218534144296,1,153.1756417543196,44649.0,4008.19999999991,-4161.999999999937
-3.41894,51.173855,21.4,2019-08-05 10:45:28+00:00,20.754750040363696,1,153.20446779604234,44654.0,4008.7999999999097,-4161.999999999937
-3.418666,51.173651,22.6,2019-08-05 10:45:33+00:00,21.375290986756575,1,153.2341557001906,44659.0,4009.9999999999095,-4161.999999999937
-3.418076,51.173195,23.2,2019-08-05 10:45:43+00:00,23.512164447272184,1,153.29946726809968,44669.0,4010.5999999999094,-4161.999999999937
-3.417402,51.172841,22.8,2019-08-05 10:45:51+00:00,27.59220950293487,1,153.36078328921732,44677.0,4010.5999999999094,-4162.399999999937
-3.41663,51.17262,21.2,2019-08-05 10:45:58+00:00,30.447844214531088,1,153.41998743074558,44684.0,4010.5999999999094,-4163.999999999937
-3.415726,51.17242,20.2,2019-08-05 10:46:06+00:00,30.08649830982804,1,153.48684631587852,44692.0,4010.5999999999094,-4164.999999999937
-3.414887,51.172219,20.0,2019-08-05 10:46:14+00:00,28.185841095733743,1,153.54948151831348,44700.0,4010.5999999999094,-4165.199999999937
-3.414608,51.172135,20.2,2019-08-05 10:46:17+00:00,25.90142015655179,1,153.57106603511062,44703.0,4010.7999999999092,-4165.199999999937
-3.41389,51.171783,21.0,2019-08-05 10:46:27+00:00,22.88375387671876,1,153.6346320181015,44713.0,4011.5999999999094,-4165.199999999937
-3.413823,51.171753,21.4,2019-08-05 10:46:28+00:00,20.7197566736511,1,153.64038750606642,44714.0,4011.9999999999095,-4165.199999999937
-3.413534,51.171598,22.4,2019-08-05 10:46:33+00:00,19.10934774949751,1,153.66692826682961,44719.0,4012.9999999999095,-4165.199999999937
-3.413242,51.171471,23.6,2019-08-05 10:46:38+00:00,17.86481710616523,1,153.69174051281038,44724.0,4014.1999999999093,-4165.199999999937
-3.412991,51.171381,24.6,2019-08-05 10:46:42+00:00,18.170340201823176,1,153.7119297797013,44728.0,4015.1999999999093,-4165.199999999937
-3.412705,51.171256,25.8,2019-08-05 10:46:47+00:00,17.52649129056931,1,153.736272128716,44733.0,4016.399999999909,-4165.199999999937
-3.412369,51.171119,27.0,2019-08-05 10:46:53+00:00,16.78607466568747,1,153.7642489198255,44739.0,4017.599999999909,-4165.199999999937
-3.412009,51.170989,28.0,2019-08-05 10:46:59+00:00,17.393601394901342,1,153.79323825548366,44745.0,4018.599999999909,-4165.199999999937
-3.411695,51.170888,29.0,2019-08-05 10:47:04+00:00,17.734835153055293,1,153.81786997097402,44750.0,4019.599999999909,-4165.199999999937
-3.411504,51.170829,30.2,2019-08-05 10:47:07+00:00,17.87679849019594,1,153.8327673030492,44753.0,4020.799999999909,-4165.199999999937
-3.411131,51.170711,31.4,2019-08-05 10:47:13+00:00,17.4965288226188,1,153.8619281844202,44759.0,4021.9999999999086,-4165.199999999937
-3.410737,51.170591,32.4,2019-08-05 10:47:19+00:00,18.33828742437999,1,153.89249199679418,44765.0,4022.9999999999086,-4165.199999999937
-3.410011,51.170349,33.6,2019-08-05 10:47:29+00:00,20.647309457573865,1,153.94984563417634,44775.0,4024.1999999999084,-4165.199999999937
-3.409212,51.170072,34.0,2019-08-05 10:47:38+00:00,25.469541372870186,1,154.0135194876085,44784.0,4024.5999999999085,-4165.199999999937
-3.408413,51.16979,34.2,2019-08-05 10:47:47+00:00,25.577662221357652,1,154.0774636431619,44793.0,4024.7999999999083,-4165.199999999937
-3.407735,51.169563,34.6,2019-08-05 10:47:55+00:00,24.12200150866481,1,154.13106809095893,44801.0,4025.1999999999084,-4165.199999999937
-3.406944,51.169282,35.0,2019-08-05 10:48:04+00:00,25.362052462200825,1,154.19447322211442,44810.0,4025.5999999999085,-4165.199999999937
-3.40611,51.168992,34.6,2019-08-05 10:48:13+00:00,26.60432492788097,1,154.26098403443413,44819.0,4025.5999999999085,-4165.599999999937
-3.405613,51.168818,34.2,2019-08-05 10:48:18+00:00,28.58452615498173,1,154.30068476520492,44824.0,4025.5999999999085,-4165.999999999936
-3.405015,51.168613,33.6,2019-08-05 10:48:24+00:00,28.52139673300775,1,154.34822042642662,44830.0,4025.5999999999085,-4166.599999999937
-3.404257,51.168345,32.6,2019-08-05 10:48:32+00:00,27.314099592769296,1,154.40891842552168,44838.0,4025.5999999999085,-4167.599999999937
-3.403801,51.168187,32.4,2019-08-05 10:48:37+00:00,26.1617858831278,1,154.44525423924821,44843.0,4025.5999999999085,-4167.7999999999365
-3.403635,51.168142,32.4,2019-08-05 10:48:39+00:00,22.70332010688437,1,154.45786719486316,44845.0,4025.5999999999085,-4167.7999999999365
-3.403468,51.168121,32.0,2019-08-05 10:48:45+00:00,7.1314346832984645,1,154.46975291933532,44851.0,4025.5999999999085,-4168.199999999936
-3.403481,51.168127,32.0,2019-08-05 10:48:57+00:00,0.33773642924874026,1,154.47087870743283,44863.0,4025.5999999999085,-4168.199999999936
-3.403481,51.168127,31.6,2019-08-05 10:49:19+00:00,0.06545454545454522,0,154.47087870743283,44863.0,4025.5999999999085,-4168.199999999936
-3.403481,51.168127,31.6,2019-08-05 10:49:34+00:00,0.0,0,154.47087870743283,44863.0,4025.5999999999085,-4168.199999999936
-3.392655,51.169739,14.8,2019-08-05 10:58:56+00:00,4.9721251320907704,0,154.47087870743283,44863.0,4025.5999999999085,-4168.199999999936
-3.392655,51.169739,14.8,2019-08-05 10:58:57+00:00,0.0,0,154.47087870743283,44863.0,4025.5999999999085,-4168.199999999936
-3.392623,51.169757,14.8,2019-08-05 10:59:00+00:00,3.5977560082897884,1,154.47387683743975,44866.0,4025.5999999999085,-4168.199999999936
-3.392608,51.16976,14.8,2019-08-05 10:59:01+00:00,3.952933621547437,1,154.47497487455686,44867.0,4025.5999999999085,-4168.199999999936
